"album_id","title","extra","artist_name","artist_id","role","label","year","rating","rank"
5890907,In Europe,1,Giovanni Bonandrini,358475,Producer,Soul Note,1979,3.85,150
5890907,In Europe,1,Horacee Arnold,503365,Drums,Soul Note,1979,3.85,150
5890907,In Europe,1,Louie Spears,606195,Bass,Soul Note,1979,3.85,150
5890907,In Europe,1,Mici Toniolo,5058232,Photography By,Soul Note,1979,3.85,150
2007863,The John Coltrane Quartet Plays,0,The John Coltrane Quartet,255386,,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Bob Thiele,253353,Producer,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Elvin Jones,135885,Drums,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Frank Kofsky,1694037,Liner Notes,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Jimmy Garrison,254065,Bass,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Joe Lebow,1257151,Design [Liner],Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,John Coltrane,97545,Tenor Saxophone,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Lee Tanner,1074895,Photography By,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,McCoy Tyner,10620,Piano,Impulse!,1965,3.82,151
2007863,The John Coltrane Quartet Plays,1,Rudy Van Gelder,252966,"Engineer, Mastered By",Impulse!,1965,3.82,151
519447,Moondog,0,Moondog (2),263532,,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Aaron Rosand,361074,Violin,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Alan Dean,1057612,Trumpet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Alfred Brown,260899,"Bass,Producer [Associate Producer For Poseidon Productions]",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Andrew Lolya,893613,Flute,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Arthur Kendy,404034,Engineer [Engineering],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Bill Elton,552016,Tuba [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Bill Stanley,400264,"Tuba,Tuba [Tenor]",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Bobby Rosengarden,279275,Percussion,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Brooks Tillotson,349560,French Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Buddy Morrow,336415,Trombone [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Charles McCracken,200776,Cello,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Charlie Small,909857,Trombone [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Danny Repole,1057610,Trumpet [Bass],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,David Carey,211618,Percussion,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,David Schwartz,272758,Viola,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Don Butterfield,252606,Tuba,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Don Hunstein,1905443,Photography By [Cover],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Donald MacCourt,681428,Bassoon,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Elayne Jones,356399,Percussion,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Emanuel Vardi,270855,Viola,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Ernest Bright,1749238,Bass Clarinet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Eugene Becker,1057595,"Tenor Vocals [Tenore],Viola",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Fred Lombardi,2245021,Photography By [Inside],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Fred Plaut,384857,Engineer [Engineering],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,George Berg,322118,Bassoon,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,George Duvivier,262160,Bass,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,George Ricci,259619,Cello,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,George Silfies,1057602,Clarinet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Harold Bennett,1057604,Flute,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Harold Jones (2),553706,Piccolo Flute,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Henry Schuman,692529,English Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Hubert Laws,40235,Piccolo Flute,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Irving Horowitz,562205,English Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Jack Jennings,301725,Percussion,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Jack Knitzer,275271,Bassoon,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,James William Guercio,272811,Producer,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Jim Buffington,301721,French Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Jimmy Abato,335628,Clarinet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Joe Tekula,613979,Contrabass,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Joe Wilder,274986,"Flugelhorn [Flügelhorn],Trumpet",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,John Swallow,1057609,Tuba [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Joyce Kelly,1057600,Bassoon,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Louis Hardin,552469,"Bass,Composed By [All Selections], Liner Notes",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Melvyn Broiles,927501,Trumpet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Paul Faulise,274976,Bass Trombone,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Paul Gershman,270858,Violin,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Phil Bodner,260720,Clarinet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Phil Giardina,1057601,Tuba [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Raoul Poliakin,307620,"Tenor Vocals [Tenore],Viola",Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Ray Alonge,295645,French Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Richard Berg (3),967480,French Horn,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Ron Carter,95088,Bass,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Ron Coro,1827260,Design [Album Design],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Ryohei Nakagawa,1057598,Bassoon,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Teddy Weiss,1057611,Trumpet,Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Tony Studd,255111,Trombone [Tenor],Columbia Masterworks,1969,3.79,152
519447,Moondog,1,Wally Kane,264564,"Baritone Saxophone,Bassoon",Columbia Masterworks,1969,3.79,152
3376749,Right Now!,"0,1",Jackie McLean,122384,Alto Saxophone,Blue Note,1966,3.83,154
3376749,Right Now!,1,Alfred Lion,252962,Producer,Blue Note,1966,3.83,154
3376749,Right Now!,1,Bob Cranshaw,135870,Bass,Blue Note,1966,3.83,154
3376749,Right Now!,1,Clifford Jarvis,256606,Drums,Blue Note,1966,3.83,154
3376749,Right Now!,1,Larry Willis,272056,Piano,Blue Note,1966,3.83,154
3376749,Right Now!,1,Phyl Garland,1809334,Liner Notes,Blue Note,1966,3.83,154
3376749,Right Now!,1,Reid Miles,490780,Design [Cover],Blue Note,1966,3.83,154
3376749,Right Now!,1,Rudy Van Gelder,252966,Recorded By,Blue Note,1966,3.83,154
1337678,I Put A Spell On You,0,Nina Simone,10584,,Philips,1965,3.81,156
1337678,I Put A Spell On You,1,Roger Short,1867347,Liner Notes,Philips,1965,3.81,156
1340330,The Incredible Jazz Guitar Of Wes Montgomery,"0,1",Wes Montgomery,129805,Guitar,Riverside Records,1960,3.8,157
1340330,The Incredible Jazz Guitar Of Wes Montgomery,1,Albert Heath,312641,Drums,Riverside Records,1960,3.8,157
1340330,The Incredible Jazz Guitar Of Wes Montgomery,1,Jack Higgins,387929,Engineer [Recording],Riverside Records,1960,3.8,157
1340330,The Incredible Jazz Guitar Of Wes Montgomery,1,Orrin Keepnews,254946,Producer,Riverside Records,1960,3.8,157
1340330,The Incredible Jazz Guitar Of Wes Montgomery,1,Percy Heath,253445,Bass,Riverside Records,1960,3.8,157
1340330,The Incredible Jazz Guitar Of Wes Montgomery,1,Tommy Flanagan,253443,Piano,Riverside Records,1960,3.8,157
209952,Sunset Mission,"0,1",Bohren & Der Club Of Gore,68140,"Written-By, Producer",Wonder,2000,3.78,158
209952,Sunset Mission,1,Christoph Clöser,107228,Tenor Saxophone,Wonder,2000,3.78,158
209952,Sunset Mission,1,Hans Löffler,2614714,Cover [Cover Design],Wonder,2000,3.78,158
209952,Sunset Mission,1,Michael Schwabe,366787,Mastered By,Wonder,2000,3.78,158
209952,Sunset Mission,1,Morten Gass,441973,"Piano, Engineer, Producer",Wonder,2000,3.78,158
209952,Sunset Mission,1,Robin Rodenberg,628205,Bass,Wonder,2000,3.78,158
209952,Sunset Mission,1,Thorsten Benning,584774,Drums,Wonder,2000,3.78,158
8446550,Ella Fitzgerald Sings The Cole Porter Song Book,0,Ella Fitzgerald,31615,,Verve Records,1956,3.81,159
8446550,Ella Fitzgerald Sings The Cole Porter Song Book,1,Buddy Bregman,300030,"Arranged By, Conductor",Verve Records,1956,3.81,159
8446550,Ella Fitzgerald Sings The Cole Porter Song Book,1,Cole Porter,264026,Written-By,Verve Records,1956,3.81,159
1203307,Duke Ellington & John Coltrane,0,Duke Ellington,145257,,Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,0,John Coltrane,97545,,Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Bob Ghiraldini,2236785,Photography By [Cover And Liner Photos],Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Bob Thiele,253353,Producer,Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Joe Lebow,1257151,Design [Liner],Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Robert Flynn (2),1852917,Design [Cover],Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Rudy Van Gelder,252966,Engineer,Impulse!,1963,3.79,160
1203307,Duke Ellington & John Coltrane,1,Stanley Dance,739325,Liner Notes,Impulse!,1963,3.79,160
2831310,Underground,"0,1",Thelonious Monk,145256,"Piano, Written-By",Columbia,1968,3.81,162
2831310,Underground,1,Arthur Kendy,404034,Engineer,Columbia,1968,3.81,162
2831310,Underground,1,Ben Riley,254073,Drums,Columbia,1968,3.81,162
2831310,Underground,1,Charlie Rouse,216498,Tenor Saxophone,Columbia,1968,3.81,162
2831310,Underground,1,Fred Plaut,384857,Engineer,Columbia,1968,3.81,162
2831310,Underground,1,Gil McKean,1659357,Liner Notes,Columbia,1968,3.81,162
2831310,Underground,1,Larry Gales,65755,Bass,Columbia,1968,3.81,162
2831310,Underground,1,Teo Macero,237977,Producer,Columbia,1968,3.81,162
3400188,Contours,"0,1",Sam Rivers,244170,"Tenor Saxophone, Soprano Saxophone, Flute, Written-By",Blue Note,1967,3.81,163
3400188,Contours,1,Don Heckman,598751,Liner Notes,Blue Note,1967,3.81,163
3400188,Contours,1,Freddie Hubbard,55745,Trumpet,Blue Note,1967,3.81,163
3400188,Contours,1,Herbie Hancock,3865,Piano,Blue Note,1967,3.81,163
3400188,Contours,1,Joe Chambers,256581,Drums,Blue Note,1967,3.81,163
3400188,Contours,1,Reid Miles,490780,"Design [Cover], Photography By [Cover Photo]",Blue Note,1967,3.81,163
3400188,Contours,1,Ron Carter,95088,Bass,Blue Note,1967,3.81,163
3400188,Contours,1,Rudy Van Gelder,252966,"Lacquer Cut By,Recorded By [Recording By]",Blue Note,1967,3.81,163
375950,Conquistador!,"0,1",Cecil Taylor,195812,"Piano, Written-By",Blue Note,1968,3.8,167
375950,Conquistador!,1,Alan Silva,258127,Bass,Blue Note,1968,3.8,167
375950,Conquistador!,1,Andrew Cyrille,252264,Drums,Blue Note,1968,3.8,167
375950,Conquistador!,1,Bill Dixon,258128,Trumpet,Blue Note,1968,3.8,167
375950,Conquistador!,1,Francis Wolff,292019,Photography By [Cover Photo],Blue Note,1968,3.8,167
375950,Conquistador!,1,Henry Grimes,258130,Bass,Blue Note,1968,3.8,167
375950,Conquistador!,1,Jimmy Lyons (2),258129,Alto Saxophone,Blue Note,1968,3.8,167
375950,Conquistador!,1,Nat Hentoff,332791,Liner Notes,Blue Note,1968,3.8,167
375950,Conquistador!,1,Reid Miles,490780,Design [Cover],Blue Note,1968,3.8,167
375950,Conquistador!,1,Rudy Van Gelder,252966,Recorded By,Blue Note,1968,3.8,167
1205808,The Cecil Taylor Unit,"0,1",Cecil Taylor,195812,"Piano, Composed By",New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,David X. Young,2269168,Artwork [Cover],New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Don Puluse,266159,"Engineer [Recording, Editing, Mixing]",New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Elaine Sherer Cox,1924849,Design [Cover],New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Jimmy Lyons (2),258129,Alto Saxophone,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Kay Blackburn,1924850,Coordinator,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Ken Robertson,404618,Engineer [Assistant Recording],New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Ramsey Ameen,400932,"Liner Notes,Violin",New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Raphe Malik,115975,Trumpet,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Ronald Shannon Jackson,271714,Drums,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Sam Parkins,774560,Producer,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Sirone,297037,Bass,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Spencer Richards,1290044,Liner Notes,New World Records,1978,3.81,168
1205808,The Cecil Taylor Unit,1,Ted Jensen,259758,Mastered By,New World Records,1978,3.81,168
1241446,No Room For Squares,"0,1",Hank Mobley,135872,Tenor Saxophone,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,"""Philly"" Joe Jones",257251,Drums,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Alfred Lion,252962,Producer,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Andrew Hill,61584,Piano,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Butch Warren,252748,Bass,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Donald Byrd,20956,Trumpet,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Francis Wolff,292019,Photography By [Cover Photo],Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Herbie Hancock,3865,Piano,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Joe Goldberg,1637286,Liner Notes,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,John Ore,292995,Bass,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Lee Morgan,29976,Trumpet,Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Reid Miles,490780,Design [Cover],Blue Note,1964,3.82,169
1241446,No Room For Squares,1,Rudy Van Gelder,252966,Recorded By [Recording By],Blue Note,1964,3.82,169
533844,Red Clay,"0,1",Freddie Hubbard,55745,"Trumpet, Written-By",CTI Records,1970,3.8,170
533844,Red Clay,1,Creed Taylor,97480,Producer,CTI Records,1970,3.8,170
533844,Red Clay,1,Herbie Hancock,3865,Piano,CTI Records,1970,3.8,170
533844,Red Clay,1,Joe Henderson,10079,Saxophone,CTI Records,1970,3.8,170
533844,Red Clay,1,Lenny White,74210,Drums,CTI Records,1970,3.8,170
533844,Red Clay,1,Price Givens,2283021,Photography By [Cover],CTI Records,1970,3.8,170
533844,Red Clay,1,Ron Carter,95088,Bass,CTI Records,1970,3.8,170
533844,Red Clay,1,Rudy Van Gelder,252966,"Engineer,Lacquer Cut By",CTI Records,1970,3.8,170
533844,Red Clay,1,Tony Lane (2),1829941,Design [Album],CTI Records,1970,3.8,170
9027537,Let Freedom Ring,"0,1",Jackie McLean,122384,"Alto Saxophone, Liner Notes",Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Alfred Lion,252962,Producer,Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Billy Higgins,135871,Drums,Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Francis Wolff,292019,Photography By [Cover Photo],Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Herbie Lewis,315947,Bass,Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Reid Miles,490780,Design [Cover],Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Rudy Van Gelder,252966,Recorded By,Blue Note,1963,3.81,171
9027537,Let Freedom Ring,1,Walter Davis Jr.,347792,Piano,Blue Note,1963,3.81,171
1307670,Mwandishi,"0,1",Herbie Hancock,3865,"Arranged By,Electric Piano [Fender Rhodes]",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Aulikki Niitynen,401323,Engineer [Assistant Recording],Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Bennie Maupin,15448,"Bass Clarinet, Alto Flute",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Billy Hart,252742,Drums,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Bonnie Schiffman,488670,Design [Front Cover],Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Buster Williams,74212,Bass,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,David Rubinson,53217,Producer,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Edmund Shea,2235527,Photography By [Back Cover],Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Fred Catero,252007,"Engineer [Recording, Catero Sound Company]",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Jabali,320107,Drums,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Lee D. Weisel,2356464,Executive-Producer,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Leon Ndugu Chancler,192112,"Drums, Percussion",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Mchezaji,320106,Bass,Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Mganga,320109,"Trumpet, Flugelhorn",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Mwandishi,320105,Electric Piano [Fender Rhodes],Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Mwile,320112,"Bass Clarinet, Alto Flute",Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Pepo (2),320111,Trombone [Trombones],Warner Bros. Records,1971,3.8,172
1307670,Mwandishi,1,Robin Mitchell (2),2124924,Design [Front Cover],Warner Bros. Records,1971,3.8,172
1013337,Iron Man,0,Eric Dolphy,145272,,Douglas,1968,3.81,173
1013337,Iron Man,1,Alan Douglas,120764,Producer,Douglas,1968,3.81,173
1013337,Iron Man,1,Bobby Hutcherson,29968,Vibraphone,Douglas,1968,3.81,173
1013337,Iron Man,1,Clifford Jordan,264626,Soprano Saxophone,Douglas,1968,3.81,173
1013337,Iron Man,1,Eddie Khan,312249,Bass,Douglas,1968,3.81,173
1013337,Iron Man,1,J.C. Moses,256583,Drums,Douglas,1968,3.81,173
1013337,Iron Man,1,Prince Lasha,241014,Flute,Douglas,1968,3.81,173
1013337,Iron Man,1,Richard Davis (2),263441,Bass,Douglas,1968,3.81,173
1013337,Iron Man,1,Sonny Simmons,29947,Alto Saxophone,Douglas,1968,3.81,173
1013337,Iron Man,1,Woody Shaw,255117,Trumpet,Douglas,1968,3.81,173
4005237,The Cooker,"0,1",Lee Morgan,29976,Trumpet,Blue Note,1958,3.81,174
4005237,The Cooker,1,"""Philly"" Joe Jones",257251,Drums,Blue Note,1958,3.81,174
4005237,The Cooker,1,Alfred Lion,252962,Producer,Blue Note,1958,3.81,174
4005237,The Cooker,1,Bobby Timmons,262127,Piano,Blue Note,1958,3.81,174
4005237,The Cooker,1,Francis Wolff,292019,Photography By [Cover Photo],Blue Note,1958,3.81,174
4005237,The Cooker,1,Paul Chambers (3),259778,Bass,Blue Note,1958,3.81,174
4005237,The Cooker,1,Pepper Adams,261400,Baritone Saxophone,Blue Note,1958,3.81,174
4005237,The Cooker,1,Reid Miles,490780,Design [Cover],Blue Note,1958,3.81,174
4005237,The Cooker,1,Robert Levin (2),1713828,Liner Notes,Blue Note,1958,3.81,174
4005237,The Cooker,1,Rudy Van Gelder,252966,"Lacquer Cut By,Recorded By [Recording By]",Blue Note,1958,3.81,174
494905,The Survivors' Suite,"0,1",Keith Jarrett,145273,"Composed By,Photography By [Cover Photo],Piano, Soprano Saxophone, Recorder [Bass], Celesta [Celeste], Percussion [Osi Drums]",ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Barbara Wojirsch,658351,Layout,ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Charlie Haden,253592,Bass,ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Dewey Redman,253092,"Tenor Saxophone, Percussion",ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Manfred Eicher,247567,Producer,ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Martin Wieland,331054,Engineer,ECM Records,1977,3.8,177
494905,The Survivors' Suite,1,Paul Motian,255882,"Drums, Percussion",ECM Records,1977,3.8,177
7383499,The Epic,"0,1",Kamasi Washington,324293,Tenor Saxophone,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Adam Stover,4628429,Layout,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Amoni Washington,4628422,Artwork [Additional],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Andrea Whitt,4305431,Viola,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Artyom Manukyan,3724504,Cello,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Benjamin Tierney,1396375,Mixed By,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Branch Abegaze,4628423,Management,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Brandon Coleman,1396378,"Keyboards, Organ, Piano",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Brian Rosemeyer,2816985,Engineer [Additional Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Cameron Graves,441339,"Piano, Organ, Choir",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Carson Lehman,3532105,Engineer [Assistant Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Charles Jones (2),779410,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Chris Constable,1333517,Engineer [Additional Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Conrad Leon,4628425,Engineer [Assistant Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,David Lee (40),4628426,Engineer [Assistant Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Dawn Norfleet,670347,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Dexter Story,321342,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Dwight Trible,244725,"Lead Vocals, Choir",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Gina Manziello,4628432,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Ginger Murphy,438618,Cello,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Igmar Thomas,1429788,Trumpet,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Jason Morales (2),4484668,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Jen Simone,4537437,Violin,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Julie Everson,4628431,Engineer [Assistant Tracking Engineer],Brainfeeder,2015,3.75,178
7383499,The Epic,1,KC Woolf Haxton,4683566,Artwork [Poster Inserts],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Kenturah Davis,4628430,Artwork [Adaptation & Caligraphy],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Kevin Moo,1263896,Mastered By [Mastered For iTunes],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Leon Mobley,256494,Percussion,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Lucia Micarelli,1125177,Violin,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Maiya Sykes,327938,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Matt Colton,393350,Lacquer Cut By [Half Speed Cut By],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Mike Park (5),3748364,"Photography By [Cover, Back, Volume 2 & 3 Photo]",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Miles Mosley,653307,Acoustic Bass,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Mitch Blackman,4628428,Management [Agency],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Molly Rogers,3979029,Viola,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Natasha Agrama,2292311,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Neel Hammond,538968,Violin,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Patrice Quinn,4081329,"Lead Vocals, Choir, Artwork [Additional]",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Patrick Henry Johnson,4981046,"Artwork [Cover Background Art ""The Elixir""]",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Paul Cartwright,747685,Violin,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Robert Miller (28),6243703,Drums,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Ronald Bruner Jr.,774300,Drums,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Ryan Porter,906627,Trombone,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Shaunte Palmer,1010811,Trombone,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Sol Washington,4628424,Layout,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Stephen Bruner,1573878,Electric Bass,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Stephen Marcussen,254942,Mastered By,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Steven Wayne (3),4628427,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Taylor Graves,441338,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Thalma de Freitas,471424,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,The Next Step (5),3616203,Featuring,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Theo Jemison,1121002,Photography By [Volume 1 Photo],Brainfeeder,2015,3.75,178
7383499,The Epic,1,Todd Simon,54243,Trumpet,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Tony Austin,944348,"Drums,Engineer [Lead Tracking Engineer]",Brainfeeder,2015,3.75,178
7383499,The Epic,1,Tracy Carter,142205,Choir,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Troy Carter (2),1637972,Management,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Tylana Renga,4386624,Violin,Brainfeeder,2015,3.75,178
7383499,The Epic,1,Tyler Shields (2),4791218,Engineer [Assistant Tracking Engineer],Brainfeeder,2015,3.75,178
1488174,Filles De Kilimanjaro,"0,1",Miles Davis,23755,"Trumpet,Written-By",Columbia,1969,3.79,179
1488174,Filles De Kilimanjaro,1,Anthony Williams,261295,Drums,Columbia,1969,3.79,179
